id_municipio,ano,tx_aprov,ensino,ideb
4206900,2021,79.2,medio,3.9000000000000004
4209151,2021,73.7,medio,2.8
4213708,2021,72.2,medio,2.9
4215802,2021,82.8,medio,4.199999999999999
4216503,2021,64.3,medio,3.1
4218301,2021,76.2,medio,3.1
4218954,2021,78,medio,2.8
4219507,2021,73.95,medio,3.6500000000000004
4302105,2021,89.9,medio,5.133333333333334
4302501,2021,87.25,medio,4.15
4316451,2021,82.1,medio,2.1
4317202,2021,90.6,medio,4.35
4317509,2021,90.26666666666667,medio,4.550000000000001
4318499,2021,100,medio,6.2
4321402,2021,76.1,medio,3.1
4322608,2021,93.8,medio,4.949999999999999
5001102,2021,80.35,medio,3.45
5002704,2021,89.9,medio,3.95
5003488,2021,74.4,medio,2.9
5004809,2021,75.7,medio,3
5005202,2021,76.5,medio,3.1
5005608,2021,72,medio,2.8
5102694,2021,57.1,medio,2.2
5104906,2021,83.8,medio,3
5107354,2021,64.5,medio,2.3
5107701,2021,74.5,medio,2.6
5108600,2021,69.6,medio,2.9
5205109,2021,96.8,medio,4.55
5205307,2021,79.7,medio,2.8
5208707,2021,91.56666666666668,medio,4.55
5208905,2021,98,medio,4.45
5209705,2021,95.6,medio,3.95
5210000,2021,97.9,medio,4.699999999999999
5211909,2021,97.35,medio,4.55
5217104,2021,89.1,medio,4.35
5218300,2021,88.44999999999999,medio,4.6000000000000005
5220405,2021,90.26666666666667,medio,4.25
5221858,2021,95.15,medio,4.55
1100056,2021,83.3,medio,NA
1100148,2021,81.3,medio,NA
1100262,2021,97.5,medio,NA
1100296,2021,100,medio,NA
1100320,2021,99.3,medio,NA
1100346,2021,93.3,medio,NA
1100379,2021,88.8,medio,NA
1100403,2021,89.4,medio,NA
1100940,2021,77.2,medio,NA
1101104,2021,94.9,medio,NA
1101203,2021,95.3,medio,NA
1101302,2021,81,medio,NA
1101435,2021,78.2,medio,NA
1101450,2021,82.1,medio,NA
1101468,2021,86.7,medio,NA
1101476,2021,96.4,medio,NA
1101492,2021,86.3,medio,NA
1101500,2021,100,medio,NA
1101559,2021,93.5,medio,NA
1101609,2021,97.5,medio,NA
1101708,2021,90.6,medio,NA
1101807,2021,98.1,medio,NA
1200013,2021,67,medio,NA
1200054,2021,90.5,medio,NA
1200104,2021,96.6,medio,NA
1200138,2021,92.1,medio,NA
1200328,2021,85.5,medio,NA
1200344,2021,100,medio,NA
1200351,2021,82.6,medio,NA
1200385,2021,84.9,medio,NA
1200393,2021,96.6,medio,NA
1200427,2021,88.3,medio,NA
1200500,2021,74.76666666666668,medio,NA
1200609,2021,84.46666666666667,medio,NA
1200708,2021,80.96666666666667,medio,NA
1300300,2021,82.2,medio,NA
1301506,2021,93.8,medio,NA
1301654,2021,75.5,medio,NA
1400027,2021,88.69999999999999,medio,NA
1400050,2021,91.5,medio,NA
1400100,2021,87.06666666666668,medio,NA
1400159,2021,77.4,medio,NA
1400175,2021,93.1,medio,NA
1400209,2021,82.80000000000001,medio,NA
1400233,2021,91,medio,NA
1400282,2021,84.8,medio,NA
1400308,2021,84.8,medio,NA
1400407,2021,90.6,medio,NA
1400456,2021,95.7,medio,NA
1400472,2021,85.4,medio,NA
1400506,2021,91,medio,NA
1400605,2021,NA,medio,NA
1400704,2021,95.7,medio,NA
1500131,2021,76.3,medio,NA
1500206,2021,54.5,medio,NA
1500305,2021,70,medio,NA
1500347,2021,53,medio,NA
1500503,2021,51.2,medio,NA
1500701,2021,75.6,medio,NA
1500859,2021,48.2,medio,NA
1501006,2021,80.8,medio,NA
1501105,2021,97.8,medio,NA
1501253,2021,60.4,medio,NA
1501303,2021,72.6,medio,NA
1501451,2021,75.1,medio,NA
1501576,2021,68.7,medio,NA
1501725,2021,68.5,medio,NA
1501758,2021,51.9,medio,NA
1501782,2021,66.1,medio,NA
1501808,2021,64.2,medio,NA
1501956,2021,58.3,medio,NA
1502152,2021,45.9,medio,NA
1502400,2021,62.05,medio,NA
1502509,2021,76.5,medio,NA
1502707,2021,71,medio,NA
1502772,2021,71.9,medio,NA
1502806,2021,61.3,medio,NA
1502855,2021,80.8,medio,NA
1502954,2021,63.9,medio,NA
1503002,2021,74.3,medio,NA
1503044,2021,74.4,medio,NA
1503093,2021,59.6,medio,NA
1503101,2021,58.4,medio,NA
1503408,2021,66.9,medio,NA
1503457,2021,75.1,medio,NA
1503754,2021,69.4,medio,NA
1504109,2021,85.9,medio,NA
1504455,2021,70.4,medio,NA
1504505,2021,67.1,medio,NA
1504604,2021,75.4,medio,NA
1504752,2021,80.4,medio,NA
1504901,2021,67.9,medio,NA
1504950,2021,68,medio,NA
1504976,2021,70.6,medio,NA
1505031,2021,51,medio,NA
1505064,2021,62.3,medio,NA
1505205,2021,63.6,medio,NA
1505494,2021,48.8,medio,NA
1505536,2021,81.53333333333333,medio,NA
1505551,2021,83.7,medio,NA
1505635,2021,54.4,medio,NA
1505650,2021,85.1,medio,NA
1506104,2021,79.1,medio,NA
1506138,2021,70,medio,NA
1506161,2021,61.9,medio,NA
1506187,2021,81.4,medio,NA
1506195,2021,78.1,medio,NA
1506559,2021,85.4,medio,NA
1506583,2021,80.7,medio,NA
1506708,2021,53.6,medio,NA
1506906,2021,78.8,medio,NA
1507102,2021,75.5,medio,NA
1507151,2021,57.1,medio,NA
1507300,2021,46.3,medio,NA
1507409,2021,77.4,medio,NA
1507466,2021,72.1,medio,NA
1507474,2021,69,medio,NA
1507508,2021,62.3,medio,NA
1507706,2021,69.5,medio,NA
1507755,2021,53,medio,NA
1507805,2021,48.6,medio,NA
1507904,2021,64.5,medio,NA
1507953,2021,76.1,medio,NA
1507961,2021,52.1,medio,NA
1507979,2021,68.5,medio,NA
1508126,2021,68.5,medio,NA
1508159,2021,56.6,medio,NA
1508357,2021,60.8,medio,NA
1600055,2021,78.2,medio,NA
1600105,2021,70.7,medio,NA
1600154,2021,67.6,medio,NA
1600204,2021,66.8,medio,NA
1600212,2021,95.6,medio,NA
1600238,2021,NA,medio,NA
1600303,2021,75.4,medio,NA
1600402,2021,68.1,medio,NA
1600501,2021,61,medio,NA
1600535,2021,77.15,medio,NA
1700251,2021,100,medio,NA
1700301,2021,87.6,medio,NA
1700350,2021,100,medio,NA
1701309,2021,94.8,medio,NA
1701903,2021,94.2,medio,NA
1702307,2021,91.5,medio,NA
1702703,2021,97.3,medio,NA
1702901,2021,90.2,medio,NA
1703057,2021,98.3,medio,NA
1703206,2021,99.5,medio,NA
1703305,2021,100,medio,NA
1703701,2021,100,medio,NA
1703842,2021,89.9,medio,NA
1703909,2021,98.3,medio,NA
1704105,2021,98.1,medio,NA
1705102,2021,NA,medio,NA
1705557,2021,93.1,medio,NA
1705607,2021,86.4,medio,NA
1706001,2021,66.5,medio,NA
1706100,2021,86.3,medio,NA
1707009,2021,93.80000000000001,medio,NA
1707207,2021,87.8,medio,NA
1707306,2021,99.3,medio,NA
1707553,2021,100,medio,NA
1707652,2021,95.4,medio,NA
1708304,2021,99.5,medio,NA
1709005,2021,84.4,medio,NA
1711506,2021,95.1,medio,NA
1711902,2021,NA,medio,NA
1711951,2021,100,medio,NA
1712009,2021,94.4,medio,NA
1712157,2021,100,medio,NA
1712405,2021,94.3,medio,NA
1712702,2021,NA,medio,NA
1712801,2021,100,medio,NA
1713205,2021,92.2,medio,NA
1713304,2021,89.2,medio,NA
1713809,2021,94.2,medio,NA
1713957,2021,93,medio,NA
1714203,2021,99.1,medio,NA
1714880,2021,87.7,medio,NA
1715101,2021,100,medio,NA
1715259,2021,96,medio,NA
1715507,2021,NA,medio,NA
1715705,2021,96.7,medio,NA
1715754,2021,100,medio,NA
1716109,2021,91.65,medio,NA
1716208,2021,93.1,medio,NA
1716307,2021,94.9,medio,NA
1716505,2021,98.9,medio,NA
1716653,2021,97.6,medio,NA
1717503,2021,97.7,medio,NA
1717800,2021,92.6,medio,NA
1717909,2021,99.4,medio,NA
1718006,2021,91.6,medio,NA
1718204,2021,87.9,medio,NA
1718303,2021,84.9,medio,NA
1718402,2021,95.2,medio,NA
1718451,2021,92.9,medio,NA
1718550,2021,97.7,medio,NA
1718659,2021,98.7,medio,NA
1718709,2021,NA,medio,NA
1718808,2021,94.3,medio,NA
1718865,2021,93.8,medio,NA
1718881,2021,99.2,medio,NA
1718899,2021,98.3,medio,NA
1718907,2021,100,medio,NA
1719004,2021,96.2,medio,NA
1720150,2021,100,medio,NA
1720309,2021,96.2,medio,NA
1720499,2021,98.9,medio,NA
1720655,2021,99.6,medio,NA
1720978,2021,97.1,medio,NA
1721000,2021,94.7,medio,NA
1721109,2021,88.8,medio,NA
1722081,2021,94,medio,NA
1722107,2021,87.8,medio,NA
2100402,2021,76.5,medio,NA
2100436,2021,76.9,medio,NA
2100832,2021,89.7,medio,NA
2101251,2021,93.1,medio,NA
2101772,2021,73.4,medio,NA
2103109,2021,84.9,medio,NA
2103125,2021,88.2,medio,NA
2104081,2021,93.8,medio,NA
2104305,2021,69.1,medio,NA
2104503,2021,63,medio,NA
2104677,2021,99.9,medio,NA
2104701,2021,82.1,medio,NA
2104909,2021,68.6,medio,NA
2105450,2021,96.9,medio,NA
2105476,2021,75.7,medio,NA
2105609,2021,100,medio,NA
2105658,2021,74.6,medio,NA
2106359,2021,89.6,medio,NA
2106672,2021,93.2,medio,NA
2108108,2021,97.3,medio,NA
2108405,2021,88.3,medio,NA
2108454,2021,98.7,medio,NA
2108504,2021,76.9,medio,NA
2109403,2021,89.3,medio,NA
2109759,2021,100,medio,NA
2110278,2021,91.1,medio,NA
2110401,2021,82.8,medio,NA
2110807,2021,100,medio,NA
2111409,2021,96.2,medio,NA
2111532,2021,94.9,medio,NA
2111722,2021,67.2,medio,NA
2111748,2021,81.4,medio,NA
2112233,2021,98.6,medio,NA
2200053,2021,95.5,medio,NA
2200251,2021,88.1,medio,NA
2200277,2021,93.6,medio,NA
2200459,2021,95.3,medio,NA
2200707,2021,100,medio,NA
2200806,2021,100,medio,NA
2200954,2021,87.7,medio,NA
2201051,2021,91.9,medio,NA
2201101,2021,100,medio,NA
2201176,2021,87.3,medio,NA
2201309,2021,100,medio,NA
2201556,2021,97.9,medio,NA
2201739,2021,98.1,medio,NA
2201919,2021,99.1,medio,NA
2201929,2021,89.3,medio,NA
2201945,2021,100,medio,NA
2202059,2021,99.2,medio,NA
2202083,2021,96,medio,NA
2202091,2021,100,medio,NA
2202109,2021,87.7,medio,NA
2202117,2021,100,medio,NA
2202251,2021,100,medio,NA
2202455,2021,94.8,medio,NA
2202505,2021,95.1,medio,NA
2202539,2021,79.1,medio,NA
2202653,2021,88.2,medio,NA
2202737,2021,100,medio,NA
2202778,2021,97.3,medio,NA
2202802,2021,99.4,medio,NA
2202851,2021,100,medio,NA
2203008,2021,96.6,medio,NA
2203230,2021,77.1,medio,NA
2203354,2021,79.8,medio,NA
2203404,2021,100,medio,NA
2203750,2021,100,medio,NA
2203800,2021,90.6,medio,NA
2203859,2021,84,medio,NA
2204204,2021,82.7,medio,NA
2204352,2021,96.4,medio,NA
2204550,2021,97.1,medio,NA
2204600,2021,96.1,medio,NA
2204659,2021,97.9,medio,NA
2204808,2021,93,medio,NA
2204907,2021,97.7,medio,NA
2205003,2021,94.5,medio,NA
2205102,2021,90.9,medio,NA
2205250,2021,99.3,medio,NA
2205300,2021,98.6,medio,NA
2205458,2021,95.8,medio,NA
2205516,2021,99.6,medio,NA
2205524,2021,79,medio,NA
2205532,2021,94.5,medio,NA
2205557,2021,100,medio,NA
2205565,2021,84.9,medio,NA
2205581,2021,100,medio,NA
2205599,2021,74.6,medio,NA
2205607,2021,78.1,medio,NA
2205706,2021,95.7,medio,NA
2205904,2021,99.3,medio,NA
2206001,2021,83.7,medio,NA
2206050,2021,86.7,medio,NA
2206100,2021,100,medio,NA
2206209,2021,97.8,medio,NA
2206308,2021,94.3,medio,NA
2206357,2021,94,medio,NA
2206654,2021,97.1,medio,NA
2206696,2021,100,medio,NA
2206753,2021,92.3,medio,NA
2206902,2021,96.2,medio,NA
2206951,2021,97.9,medio,NA
2207207,2021,100,medio,NA
2207405,2021,80.5,medio,NA
2207553,2021,98.7,medio,NA
2207603,2021,97.1,medio,NA
2207751,2021,98.7,medio,NA
2207850,2021,100,medio,NA
2207934,2021,100,medio,NA
2207959,2021,97.7,medio,NA
2208106,2021,91.6,medio,NA
2208205,2021,95.8,medio,NA
2208551,2021,83.7,medio,NA
2208601,2021,87.7,medio,NA
2208650,2021,93.8,medio,NA
2208700,2021,98.8,medio,NA
2208874,2021,95.6,medio,NA
2208908,2021,89.3,medio,NA
2209302,2021,89.2,medio,NA
2209377,2021,98.1,medio,NA
2209401,2021,98.3,medio,NA
2209450,2021,97.2,medio,NA
2209559,2021,100,medio,NA
2209658,2021,93.1,medio,NA
2209807,2021,95.5,medio,NA
2209856,2021,94.7,medio,NA
2210052,2021,87.2,medio,NA
2210102,2021,92.7,medio,NA
2210201,2021,95.4,medio,NA
2210300,2021,100,medio,NA
2210391,2021,96.3,medio,NA
2210623,2021,91.6,medio,NA
2210631,2021,94.7,medio,NA
2210706,2021,93.9,medio,NA
2210904,2021,95.1,medio,NA
2210938,2021,93.8,medio,NA
2211209,2021,84.50000000000001,medio,NA
2211357,2021,96.3,medio,NA
2211506,2021,86.6,medio,NA
2211605,2021,98.8,medio,NA
2211704,2021,99.2,medio,NA
2304806,2021,99.5,medio,NA
2400208,2021,70,medio,NA
2400406,2021,83.9,medio,NA
