id_municipio,ano,tx_aprov,ensino,ideb
1302504,2021,99.65,fundamental,5.0166666666666675
1302553,2021,97.7,fundamental,4.7250000000000005
1302603,2021,98.3,fundamental,5.366666666666666
1302801,2021,85.86666666666667,fundamental,3.45
1302900,2021,90.4,fundamental,4.683333333333334
1303205,2021,93.63333333333333,fundamental,5.2333333333333325
1303403,2021,96.78333333333333,fundamental,5.200000000000001
1303502,2021,85.875,fundamental,3.6750000000000003
1303536,2021,94.67999999999999,fundamental,4.88
1303569,2021,99.46666666666667,fundamental,4.916666666666666
1303601,2021,96.63333333333333,fundamental,4.25
1303700,2021,92.68,fundamental,4.54
1303908,2021,94.5,fundamental,4.316666666666666
1303957,2021,98.61666666666667,fundamental,4.800000000000001
1304104,2021,95.68333333333334,fundamental,4.616666666666666
1304203,2021,97.6,fundamental,4.833333333333333
1304237,2021,98.41666666666667,fundamental,4.083333333333333
1304260,2021,84.69999999999999,fundamental,4.016666666666667
1304302,2021,99.18333333333332,fundamental,5.016666666666667
1304401,2021,95.43333333333332,fundamental,4.533333333333333
1400159,2021,92.80000000000001,fundamental,4.225
1500107,2021,90.65,fundamental,4.15
1500305,2021,77.65,fundamental,3.35
1500404,2021,87.13333333333333,fundamental,4.18
1500503,2021,84.60000000000001,fundamental,3.9499999999999997
1500602,2021,99.65,fundamental,5.1000000000000005
1500701,2021,72.75,fundamental,3.25
1500800,2021,94.25,fundamental,4.949999999999999
1500859,2021,82.35000000000001,fundamental,3.85
1500909,2021,100,fundamental,4.25
1500958,2021,97.04,fundamental,4.574999999999999
1501402,2021,92.97142857142856,fundamental,4.6499999999999995
1501501,2021,97.48333333333333,fundamental,5.633333333333334
1501709,2021,90.06,fundamental,4.300000000000001
1501782,2021,99.4,fundamental,4.55
1501907,2021,99.28,fundamental,4.680000000000001
1502004,2021,81.25000000000001,fundamental,3.7166666666666663
1502103,2021,91.15,fundamental,4.15
1502301,2021,82.68333333333332,fundamental,3.9000000000000004
1502400,2021,81.91666666666666,fundamental,4.18
1502608,2021,93.5,fundamental,4.300000000000001
1502707,2021,97.06666666666666,fundamental,4.56
1502756,2021,87.64,fundamental,4.2749999999999995
1502806,2021,71.56,fundamental,3.1750000000000003
1502855,2021,93.9,fundamental,3.95
1502905,2021,95.48,fundamental,4.24
1502939,2021,89.55,fundamental,4.699999999999999
1503002,2021,97.24000000000001,fundamental,4.175
1503093,2021,99.35000000000001,fundamental,4.550000000000001
1503101,2021,93.65,fundamental,4.05
1503200,2021,95.98333333333332,fundamental,3.95
1503606,2021,86.5,fundamental,4.6000000000000005
1503804,2021,92.05,fundamental,4.05
1503903,2021,97.23333333333333,fundamental,4.533333333333333
1504000,2021,93.88000000000001,fundamental,4.133333333333333
1504406,2021,97.60000000000001,fundamental,4.35
1504422,2021,91.48,fundamental,4.6000000000000005
1504604,2021,90.85,fundamental,3.85
1504950,2021,95.85000000000001,fundamental,4.3500000000000005
1505007,2021,97.75,fundamental,4.85
1505064,2021,95.25,fundamental,4.55
1505403,2021,87.39999999999999,fundamental,4.24
1505437,2021,96.10000000000001,fundamental,4.6000000000000005
1505486,2021,83.30000000000001,fundamental,3.85
1505494,2021,81,fundamental,3.6999999999999997
1505551,2021,99.05,fundamental,4.25
1505700,2021,94.38333333333334,fundamental,4.516666666666667
1505809,2021,67.8,fundamental,3
1506104,2021,90.55,fundamental,4.25
1506203,2021,93.6,fundamental,4.32
1506302,2021,86.05,fundamental,4.15
1506401,2021,90.58333333333333,fundamental,3.92
1506500,2021,95.95,fundamental,4.45
1506609,2021,79.72000000000001,fundamental,3.95
1506708,2021,81.6,fundamental,3.45
1506807,2021,97.12,fundamental,4.98
1507102,2021,95.71666666666665,fundamental,4.64
1507201,2021,78.71666666666667,fundamental,3.28
1507458,2021,95.19999999999999,fundamental,4.6499999999999995
1507904,2021,81.75999999999999,fundamental,3.54
1507961,2021,90.78,fundamental,4.22
1507979,2021,99.45,fundamental,5.199999999999999
1508001,2021,95.75,fundamental,4.550000000000001
1508050,2021,80.5,fundamental,3.95
1508159,2021,96.35,fundamental,4.449999999999999
1600105,2021,96.075,fundamental,3.975
1600204,2021,82.58,fundamental,3.5250000000000004
1600238,2021,82.80000000000001,fundamental,3.5000000000000004
1600253,2021,90.375,fundamental,3.75
1600279,2021,94.83333333333334,fundamental,4.55
1600303,2021,88.78,fundamental,4.48
1600402,2021,86.75999999999999,fundamental,4.140000000000001
1600501,2021,75.56,fundamental,3.1
1600535,2021,90.03333333333333,fundamental,4.3999999999999995
1600600,2021,89.81666666666666,fundamental,4.52
1600808,2021,93.86,fundamental,4.24
1700251,2021,99.7,fundamental,4.55
1700301,2021,98.65,fundamental,4.525
1700350,2021,99.52000000000001,fundamental,4.775
1700707,2021,97.86666666666667,fundamental,5.199999999999999
1701051,2021,94.19999999999999,fundamental,4.3999999999999995
1701101,2021,99.34,fundamental,4.55
1702000,2021,99.16666666666667,fundamental,5.266666666666666
1702109,2021,97.86,fundamental,5.36
1702158,2021,97.85,fundamental,4.45
1702208,2021,98.1,fundamental,4.92
1702406,2021,96.47500000000001,fundamental,4.8999999999999995
1702554,2021,98.06,fundamental,5.166666666666667
1702901,2021,97.69999999999999,fundamental,4.233333333333333
1703008,2021,99.15,fundamental,4.15
1703057,2021,99.84,fundamental,4.4750000000000005
1703206,2021,100,fundamental,4.375
1703701,2021,99.36666666666666,fundamental,4.733333333333333
1703800,2021,92.925,fundamental,4.175
1703826,2021,99.10000000000001,fundamental,4.35
1703842,2021,98.96666666666667,fundamental,4.333333333333334
1703867,2021,100,fundamental,4.54
1703883,2021,88.02,fundamental,4.05
1704105,2021,99.4,fundamental,3.35
1704600,2021,100,fundamental,4.05
1705508,2021,97.1,fundamental,4.983333333333333
1705557,2021,96.84,fundamental,5.1000000000000005
1705607,2021,96.80000000000001,fundamental,4.25
1706001,2021,96.81666666666668,fundamental,4.699999999999999
1706100,2021,96.4,fundamental,4.8999999999999995
1706258,2021,97.4,fundamental,4.575
1707009,2021,95.96,fundamental,4.72
1707108,2021,97.35,fundamental,4.55
1707702,2021,99.15,fundamental,4.15
1708304,2021,99.85000000000001,fundamental,4.55
1709005,2021,95.88333333333333,fundamental,4.06
1709500,2021,99.38333333333334,fundamental,5.566666666666667
1711803,2021,98.9,fundamental,4.449999999999999
1711902,2021,98.725,fundamental,4.566666666666666
1712009,2021,99.64,fundamental,4.725
1712504,2021,95.94999999999999,fundamental,4.574999999999999
1712801,2021,99.61999999999999,fundamental,4.26
1713205,2021,96.6,fundamental,5.000000000000001
1713601,2021,99.18,fundamental,4.4799999999999995
1715705,2021,97.95,fundamental,4.225
1716109,2021,98.8,fundamental,5.539999999999999
1716653,2021,95.48333333333333,fundamental,4.825
1717008,2021,98.64,fundamental,4.3999999999999995
1717503,2021,98.98,fundamental,4.675000000000001
1718204,2021,98.98,fundamental,5.06
1718303,2021,95.38,fundamental,4.325
1718451,2021,97.125,fundamental,4.0249999999999995
1718840,2021,96.80000000000001,fundamental,4.6000000000000005
1718907,2021,98.58,fundamental,4.48
1720002,2021,99.04,fundamental,4.88
1720150,2021,99.25,fundamental,3.75
1720200,2021,85.88,fundamental,4.075
1720309,2021,97.825,fundamental,4.475
1720655,2021,96.64999999999999,fundamental,4.15
1720804,2021,93.71999999999998,fundamental,4.48
1720903,2021,91.55,fundamental,4.749999999999999
1720937,2021,98.05,fundamental,4.15
1721000,2021,98.98333333333332,fundamental,5.583333333333334
1721208,2021,94.075,fundamental,4.575
1722081,2021,98.5,fundamental,4.625
1722107,2021,99.12,fundamental,4.960000000000001
2100600,2021,86.55,fundamental,3.825
2100808,2021,98.89999999999999,fundamental,3.95
2100832,2021,95.3,fundamental,4.199999999999999
2100873,2021,97.3,fundamental,4.199999999999999
2100956,2021,89.17500000000001,fundamental,3.675
2101202,2021,95.5,fundamental,5.120000000000001
2101608,2021,90.4,fundamental,4.25
2101707,2021,95.30000000000001,fundamental,4.25
2101806,2021,92.45,fundamental,4.85
2102101,2021,96.5,fundamental,3.95
2102200,2021,97.60000000000001,fundamental,4.25
2102309,2021,98.69999999999999,fundamental,4.45
2102325,2021,99,fundamental,4.25
2102374,2021,98.25,fundamental,4.199999999999999
2102705,2021,88.35000000000001,fundamental,4.15
2102804,2021,82.3,fundamental,4.05
2102903,2021,91.7,fundamental,4.550000000000001
2103000,2021,95.67999999999999,fundamental,4.76
2103174,2021,95.67500000000001,fundamental,3.8499999999999996
2103257,2021,95.4,fundamental,4.55
2103406,2021,96.8,fundamental,4.45
2103505,2021,98.60000000000001,fundamental,4.35
2103703,2021,99.69999999999999,fundamental,4.25
2103802,2021,95.55,fundamental,4.949999999999999
2103901,2021,86.6,fundamental,4.25
2104099,2021,97.05,fundamental,4.85
2104503,2021,96.4,fundamental,4.45
2104602,2021,92.05000000000001,fundamental,4.05
2104677,2021,87,fundamental,3.6999999999999997
2104800,2021,94.275,fundamental,4.074999999999999
2104909,2021,94.5,fundamental,4.6499999999999995
2105104,2021,93.45,fundamental,4.15
2105153,2021,90.35000000000001,fundamental,3.9499999999999997
2105351,2021,90.55,fundamental,3.95
2105401,2021,96.19999999999999,fundamental,4.15
2105427,2021,93.25,fundamental,4.45
2105609,2021,93.65,fundamental,4.15
2105807,2021,99.15,fundamental,4.55
2105906,2021,90.7,fundamental,4.05
2105989,2021,95.1,fundamental,4.499999999999999
2106102,2021,92.8,fundamental,4.45
2106201,2021,97.75,fundamental,4.1499999999999995
2106326,2021,86.44999999999999,fundamental,3.5500000000000003
2106409,2021,95.2,fundamental,3.8499999999999996
2106508,2021,97.9,fundamental,4.15
2106607,2021,86.35,fundamental,4.050000000000001
2106631,2021,90.1,fundamental,4.15
2106672,2021,99.7,fundamental,3.95
2106706,2021,95,fundamental,3.65
2106755,2021,99.55,fundamental,4.85
2106805,2021,95.3,fundamental,4.25
2107001,2021,93.65,fundamental,4.3500000000000005
2107100,2021,93.85,fundamental,4.6000000000000005
2107209,2021,97.35000000000001,fundamental,4.05
2107357,2021,95,fundamental,4.35
2107605,2021,95.85,fundamental,4.35
2108058,2021,94.6,fundamental,4.300000000000001
2108108,2021,92.95,fundamental,3.85
2108504,2021,93.1,fundamental,3.85
2109239,2021,88.75,fundamental,3.8000000000000003
2109403,2021,96.1,fundamental,4.35
2109502,2021,93.85000000000001,fundamental,3.9499999999999997
2109551,2021,90.15,fundamental,3.85
2109700,2021,90.65,fundamental,3.6999999999999997
2109809,2021,91.6,fundamental,4.050000000000001
2109908,2021,100,fundamental,4.45
2110039,2021,92.65,fundamental,4.25
2110203,2021,99,fundamental,4.6000000000000005
2110237,2021,99.85000000000001,fundamental,4.85
2110401,2021,96.05,fundamental,3.5999999999999996
2110708,2021,96.25,fundamental,4.3999999999999995
2110807,2021,83.14999999999999,fundamental,3.65
2110906,2021,94.19999999999999,fundamental,4.300000000000001
2111029,2021,92.85,fundamental,3.8499999999999996
2111052,2021,97.1,fundamental,4.550000000000001
2111250,2021,88.05,fundamental,4.05
2111300,2021,94.9875,fundamental,4.583333333333334
2111532,2021,98.8,fundamental,4.45
2111763,2021,88.69999999999999,fundamental,3.55
2111805,2021,95.125,fundamental,4.0249999999999995
2111904,2021,92.95,fundamental,4.35
2111953,2021,98.35,fundamental,4.05
2112100,2021,94.35,fundamental,4.25
2112209,2021,99.35000000000001,fundamental,5.699999999999999
2112308,2021,91.75,fundamental,4.15
2112407,2021,92.10000000000001,fundamental,4.05
2112803,2021,94.5,fundamental,4.25
2112852,2021,98.7,fundamental,4.55
2113009,2021,92.55,fundamental,4.449999999999999
2200103,2021,100,fundamental,4.880000000000001
2200202,2021,99.6,fundamental,5.300000000000001
2200251,2021,99.54,fundamental,5.533333333333333
2200301,2021,99.96000000000001,fundamental,4.66
2200400,2021,99.66000000000001,fundamental,4.8999999999999995
2200459,2021,99.56,fundamental,5.166666666666667
2200509,2021,97.62,fundamental,4.16
2200608,2021,99.32000000000001,fundamental,4.800000000000001
2200707,2021,97.58,fundamental,4.4399999999999995
2200806,2021,100,fundamental,4.85
2201101,2021,98.7,fundamental,4.2749999999999995
2201200,2021,97.28,fundamental,5.074999999999999
2201408,2021,98.49999999999999,fundamental,4.18
2201572,2021,100,fundamental,5.300000000000001
2201606,2021,99.9,fundamental,5.44
2201770,2021,97.55000000000001,fundamental,4.3500000000000005
2201903,2021,99.34,fundamental,5.52
2201929,2021,97.3,fundamental,4.699999999999999
2201960,2021,99.38000000000001,fundamental,5.140000000000001
2202026,2021,100,fundamental,6.05
2202133,2021,100,fundamental,4.6000000000000005
2202208,2021,99.44999999999999,fundamental,5.566666666666667
2202251,2021,98.55,fundamental,4.15
2202307,2021,97.19999999999999,fundamental,4.640000000000001
2202455,2021,97.1,fundamental,4.45
2202539,2021,98.80000000000001,fundamental,4.6000000000000005
2202604,2021,99.75,fundamental,5.65
2202703,2021,99.8,fundamental,5.46
2202729,2021,100,fundamental,6.4799999999999995
2202752,2021,90.6,fundamental,4.25
2202778,2021,99.64999999999999,fundamental,4.85
2202802,2021,98.95,fundamental,5.050000000000001
2202851,2021,98.89999999999999,fundamental,4.6499999999999995
2202901,2021,93.7,fundamental,4.525
2203008,2021,99,fundamental,3.75
2203107,2021,96.38000000000001,fundamental,5.32
2203206,2021,99.44,fundamental,5.0600000000000005
2203305,2021,98.10000000000001,fundamental,5.425
2203420,2021,100,fundamental,7.2
2203453,2021,99.35,fundamental,4.8500000000000005
2203503,2021,98.94,fundamental,4.84
2203701,2021,96.46,fundamental,4.72
2203909,2021,92.96000000000001,fundamental,5.12
2204402,2021,84.96000000000001,fundamental,3.62
2204501,2021,93.62,fundamental,4.24
2204659,2021,95.08,fundamental,4.34
2204709,2021,99.38,fundamental,4.800000000000001
2205102,2021,95.58,fundamental,4.26
2205201,2021,100,fundamental,5.12
2205409,2021,100,fundamental,5.0600000000000005
2205458,2021,92.85,fundamental,4.35
2205508,2021,99.30000000000001,fundamental,4.55
2205516,2021,99.88,fundamental,5.1000000000000005
2205599,2021,98.6,fundamental,4.55
2205706,2021,96.4,fundamental,4.733333333333333
2205904,2021,100,fundamental,5.260000000000001
2206001,2021,94.82,fundamental,4.84
2206100,2021,96.28,fundamental,4.425
2206209,2021,89.56,fundamental,3.72
2206308,2021,100,fundamental,4.85
2206357,2021,97.65,fundamental,4.550000000000001
2206407,2021,99.7,fundamental,5.140000000000001
2206605,2021,99.4,fundamental,4.15
2206704,2021,98,fundamental,4.6000000000000005
2206803,2021,87.75999999999999,fundamental,3.9199999999999995
2207009,2021,100,fundamental,5.98
2207207,2021,98.76,fundamental,5.3999999999999995
2207306,2021,95,fundamental,4.55
2207405,2021,79.92,fundamental,3.8333333333333335
2207504,2021,99.56,fundamental,4.199999999999999
2207702,2021,88.05999999999999,fundamental,4.675
2207850,2021,86.46000000000001,fundamental,3.6666666666666665
2207900,2021,98.3,fundamental,4.74
2208007,2021,94.02,fundamental,4.64
2208106,2021,97.54,fundamental,4.619999999999999
2208304,2021,100,fundamental,6.539999999999999
2208403,2021,99.86,fundamental,5.38
2208650,2021,99,fundamental,4.550000000000001
2208809,2021,98.26,fundamental,4.225
2209104,2021,98.86,fundamental,4.88
2209203,2021,96.68,fundamental,4.68
2209450,2021,99.7,fundamental,4.35
2209500,2021,99.575,fundamental,5.175
2209559,2021,93,fundamental,5.050000000000001
2209807,2021,97.72,fundamental,4.4399999999999995
2210003,2021,95.28,fundamental,4.033333333333333
2210052,2021,99.22,fundamental,5.64
2210201,2021,99.7,fundamental,4.54
2210359,2021,99.6,fundamental,4.449999999999999
2210383,2021,97.35000000000001,fundamental,5.1499999999999995
2210391,2021,82,fundamental,4.15
2210409,2021,100,fundamental,4.78
2210607,2021,98.06,fundamental,4.62
2210706,2021,100,fundamental,5.640000000000001
2210938,2021,97.03999999999999,fundamental,4.633333333333334
2210953,2021,99.45,fundamental,4.85
2211001,2021,98.9,fundamental,5.733333333333333
2211100,2021,95.42,fundamental,4.36
2211209,2021,97.72,fundamental,4.48
2211308,2021,97.12,fundamental,4.58
2211357,2021,95.9,fundamental,4.1499999999999995
2211704,2021,99.05,fundamental,6.3
2300507,2021,100,fundamental,6.55
2300705,2021,100,fundamental,6.05
2301109,2021,98.85,fundamental,5.800000000000001
2301208,2021,99.9,fundamental,5.050000000000001
2301257,2021,100,fundamental,8.8
2301406,2021,99.7,fundamental,5.550000000000001
2301901,2021,100,fundamental,5.199999999999999
2302057,2021,99.9,fundamental,6.6
2302305,2021,99.75,fundamental,5.949999999999999
2302503,2021,100,fundamental,6.25
2303105,2021,100,fundamental,6.3
2303600,2021,99.9,fundamental,5.199999999999999
2303659,2021,100,fundamental,8.05
2303709,2021,96.85000000000001,fundamental,4.766666666666667
2303907,2021,100,fundamental,5.65
2303956,2021,98.5,fundamental,6.050000000000001
2304103,2021,99.98333333333333,fundamental,5.683333333333334
2304202,2021,99.84,fundamental,5.3999999999999995
2304236,2021,99.9,fundamental,6.15
2304251,2021,100,fundamental,8.3
2304269,2021,100,fundamental,7.6
2304285,2021,99.95,fundamental,6.2
2304400,2021,99.5,fundamental,6.114285714285714
2304459,2021,99.95,fundamental,6.3
2304509,2021,99.9,fundamental,7.6499999999999995
2304657,2021,99.4,fundamental,7.5
2304905,2021,100,fundamental,6.7
2304954,2021,99.85000000000001,fundamental,5.1000000000000005
2305001,2021,99.85000000000001,fundamental,6.65
2305233,2021,99.9,fundamental,6.05
2305506,2021,99.95,fundamental,5.300000000000001
2305605,2021,100,fundamental,7.75
2305654,2021,100,fundamental,5.8999999999999995
2305803,2021,99.5,fundamental,5.8999999999999995
2306009,2021,100,fundamental,5.550000000000001
2306207,2021,100,fundamental,6.25
2306504,2021,99.85000000000001,fundamental,6.25
2306603,2021,99.85000000000001,fundamental,5.65
2306702,2021,100,fundamental,5.65
2307254,2021,99.7,fundamental,8.05
2307304,2021,99.92,fundamental,5.66
2307403,2021,100,fundamental,5.800000000000001
2307700,2021,99.95,fundamental,5.449999999999999
2307809,2021,99.45,fundamental,6.05
2307908,2021,100,fundamental,6.35
2308005,2021,100,fundamental,6.7
2308203,2021,100,fundamental,6.6
2308302,2021,99.95,fundamental,4.8500000000000005
2308351,2021,100,fundamental,7.449999999999999
2308500,2021,98.45,fundamental,5.949999999999999
2308609,2021,98.76666666666665,fundamental,6.55
2308807,2021,99.55,fundamental,5.95
2309003,2021,99.95,fundamental,7.95
2309300,2021,99.95,fundamental,6.75
2309409,2021,100,fundamental,7.85
2309458,2021,100,fundamental,5.550000000000001
2309607,2021,99.85000000000001,fundamental,5.95
2309904,2021,98.95,fundamental,6.25
2310209,2021,99.9,fundamental,5.949999999999999
2310407,2021,93.9,fundamental,5.449999999999999
2310506,2021,100,fundamental,7.7
2310605,2021,99.3,fundamental,4.800000000000001
2310803,2021,99.75,fundamental,6.15
2310852,2021,99.95,fundamental,5.65
2310902,2021,99.95,fundamental,6.9
2310951,2021,100,fundamental,8.5
2311009,2021,99.43333333333334,fundamental,5.533333333333333
2311207,2021,99.89999999999999,fundamental,5.1000000000000005
2311405,2021,100,fundamental,7.1
2311702,2021,99.3,fundamental,7.05
2311801,2021,100,fundamental,5.95
2311900,2021,99.9,fundamental,5.050000000000001
2312304,2021,99.95,fundamental,6.85
2312700,2021,100,fundamental,7.2
2312809,2021,100,fundamental,6.15
2312908,2021,100,fundamental,7.3
2313005,2021,100,fundamental,6.45
2313252,2021,99.9,fundamental,5.300000000000001
2313302,2021,99.6,fundamental,5.6000000000000005
2313609,2021,100,fundamental,5.65
2313906,2021,100,fundamental,8.05
2400109,2021,97.58,fundamental,5.38
2400208,2021,82.48333333333333,fundamental,3.9499999999999997
2400604,2021,90.24,fundamental,4.28
2400802,2021,83.81666666666666,fundamental,4.24
2400901,2021,74.68333333333334,fundamental,3.466666666666667
2401008,2021,89.4,fundamental,4.516666666666667
2401107,2021,87.58333333333333,fundamental,4.283333333333333
2401305,2021,87.13333333333333,fundamental,4.666666666666666
2401602,2021,76.74,fundamental,2.6
2401701,2021,83.84,fundamental,3.84
2401859,2021,74.33333333333334,fundamental,3.2666666666666666
2402105,2021,97.63333333333334,fundamental,5.066666666666666
2402204,2021,83.00000000000001,fundamental,3.775
2402501,2021,82.35,fundamental,3.9000000000000004
2402600,2021,85.91666666666667,fundamental,3.8333333333333335
2402709,2021,99.125,fundamental,4.550000000000001
2402808,2021,81.58,fundamental,3.375
2403004,2021,98.38000000000001,fundamental,6.533333333333333
2403251,2021,81.65,fundamental,4.260000000000001
2403301,2021,91.38,fundamental,4.933333333333334
2403400,2021,92.74000000000001,fundamental,5.075
2403509,2021,82.22,fundamental,3.466666666666667
2403608,2021,82.51666666666667,fundamental,3.85
2403707,2021,88.7,fundamental,4.45
2403806,2021,94.38333333333334,fundamental,4.375
2403905,2021,77.03333333333335,fundamental,3.8333333333333335
2404002,2021,89.88333333333333,fundamental,4.85
2404200,2021,89.67999999999999,fundamental,4.175
2404408,2021,82.31666666666666,fundamental,4.033333333333333
2404903,2021,96.72,fundamental,4.64
2405009,2021,90.78,fundamental,4.34
2405108,2021,96.02,fundamental,4.22
2405207,2021,92.73333333333333,fundamental,4.22
2405405,2021,89.01666666666667,fundamental,3.76
2405702,2021,89.81666666666666,fundamental,5.033333333333333
2405801,2021,86.16666666666666,fundamental,3.3666666666666667
2406007,2021,94.32,fundamental,4.359999999999999
2406106,2021,89.83999999999999,fundamental,4.175000000000001
2406205,2021,92.68333333333334,fundamental,4.033333333333333
2406403,2021,77.53333333333333,fundamental,4.1000000000000005
2406502,2021,87.42,fundamental,4.433333333333334
2406601,2021,91,fundamental,4.183333333333334
2407005,2021,79.21666666666667,fundamental,4.375
2407104,2021,84.93333333333334,fundamental,3.966666666666667
2407203,2021,89.43333333333334,fundamental,4.116666666666666
2407252,2021,72.45,fundamental,3
2407302,2021,94.53333333333333,fundamental,4.15
2407401,2021,90.11666666666667,fundamental,4.760000000000001
2407609,2021,87.9,fundamental,3.9999999999999996
2407708,2021,92.72,fundamental,4.18
2407807,2021,84.7,fundamental,3.9499999999999997
2407906,2021,71.375,fundamental,2.8499999999999996
2408003,2021,88.71666666666667,fundamental,4.699999999999999
2408102,2021,86.3142857142857,fundamental,4.133333333333333
2408201,2021,90.95,fundamental,4.125
2408300,2021,91.9,fundamental,3.8833333333333333
2408409,2021,76.43333333333334,fundamental,3.65
2408508,2021,96.84,fundamental,4.949999999999999
2408607,2021,87.15,fundamental,4.375
2408805,2021,76.68333333333334,fundamental,3.38
2408904,2021,85.61666666666667,fundamental,4.45
2409100,2021,92.35,fundamental,4.3999999999999995
2409308,2021,82.18333333333334,fundamental,4.183333333333334
2409332,2021,96.98333333333333,fundamental,4.433333333333334
2409407,2021,95.76666666666667,fundamental,4.8999999999999995
2409803,2021,90.51666666666667,fundamental,4.1000000000000005
2409902,2021,95.33333333333334,fundamental,4.416666666666667
2410009,2021,93.75,fundamental,4.55
2410207,2021,91.91666666666667,fundamental,5.000000000000001
2410306,2021,76.74,fundamental,4.15
2410405,2021,83.96666666666667,fundamental,3.8249999999999997
2410504,2021,80.93333333333334,fundamental,4.175
2410603,2021,94.04,fundamental,5.319999999999999
2410702,2021,84.12,fundamental,4.36
2411205,2021,93.72,fundamental,4.539999999999999
2411403,2021,77.86666666666667,fundamental,3.8200000000000003
2411502,2021,94.93333333333334,fundamental,4.725
2411700,2021,84,fundamental,4.125
2411809,2021,99.1,fundamental,5.933333333333334
2411908,2021,85.8,fundamental,4.15
2412104,2021,97.8,fundamental,5.4750000000000005
2412203,2021,77.93333333333334,fundamental,3.725
2412302,2021,88.81666666666666,fundamental,3.766666666666667
2412401,2021,99.8,fundamental,4.8999999999999995
2412500,2021,99.9,fundamental,5.3500000000000005
2412609,2021,98.6,fundamental,4.533333333333333
2412906,2021,82.23333333333332,fundamental,3.95
2413003,2021,87.58333333333334,fundamental,4.25
2413300,2021,86.13333333333334,fundamental,4.166666666666667
2413409,2021,95.1,fundamental,4.550000000000001
2413557,2021,93.18,fundamental,4.680000000000001
2413607,2021,98.48,fundamental,4.46
2413904,2021,89.21666666666665,fundamental,3.575
2414001,2021,87.78333333333333,fundamental,3.775
2414100,2021,92.66666666666666,fundamental,4.866666666666666
2414209,2021,81.5,fundamental,3.7249999999999996
2414456,2021,85.21666666666667,fundamental,4.05
2414506,2021,89.9,fundamental,4.300000000000001
